Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Food","No","","58653","Terminated","Raymond Hadley Corporation","89 Tompkins Street","","Spencer","NY","	14883-9759","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Initial distribution to Canada with subsequent distribution throughout the US and Canada.","F-1393-2012","Class I","better batter brand Gluten Free Pancake & Biscuit Mix packaged in chip board box, in 20 oz. (UPC 8 96439 00207 0) and in 2.5 lb sizes (UPC 8 96439 00203 2).   The 20 oz. product is labeled in part, ""*** better batter PANCAKE & BISCUIT MIX *** 20 OZ *** UPC 8 96439 00207 0***"".   The 2.5 lb. product is labeled in part, ""*** better batter gluten free pancake/biscuit mix *** 2.5 lb ***.","20 oz product: 4,837 retail packages; 2.5 lb. product: 3,517 retail packages","The product was found to contain undeclared milk, a known allergen, from a sub-ingredient in the powdered sunflower oil.","04/19/2011","06/08/2012","06/08/2012","06/20/2012","20 oz. product:  Best Before Dates of 27 July 2012, 25 October 2012, 23 December 2012, 28 December 2012, and 28 March 2013;  2.5 lb. product: Best Before Dates of  04 December 2011, 26 February 2012, 17 March 2012, 14 June 2012, 11 August 2012, and 03 March 2013."
"Food","No","","58653","Terminated","Raymond Hadley Corporation","89 Tompkins Street","","Spencer","NY","	14883-9759","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Initial distribution to Canada with subsequent distribution throughout the US and Canada.","F-1394-2012","Class I","better batter brand YELLOW CAKE MIX, A GLUTEN FREE BAKING MIX, 18.25 oz. (517 g), UPC 8 96439 00210 0. The mix is packaged in a chip board box.","2,387 retail packages","The product was found to contain undeclared milk, a known allergen, from a sub-ingredient in the powdered sunflower oil.","04/19/2011","06/08/2012","06/08/2012","06/20/2012","Best Before Dates of 26 January 2013, 28 February 2013, 01 March 2013,  29 March 2013."
"Food","No","","58653","Terminated","Raymond Hadley Corporation","89 Tompkins Street","","Spencer","NY","	14883-9759","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Initial distribution to Canada with subsequent distribution throughout the US and Canada.","F-1395-2012","Class I","better batter brand CHOCOLATE MIX, A GLUTEN FREE BAKING MIX, 18.25 oz (517 g), UPC 8 96439 00209 4.  The mix is packaged in a chip board box.","2,349 retail packages","The product was found to contain undeclared milk, a known allergen, from a sub-ingredient in the powdered sunflower oil.","04/19/2011","06/08/2012","06/08/2012","06/20/2012","Best Before Dates of 28 January 2013, 28 February 2013, and 30 March 2013"
"Food","No","","58653","Terminated","Raymond Hadley Corporation","89 Tompkins Street","","Spencer","NY","	14883-9759","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Initial distribution to Canada with subsequent distribution throughout the US and Canada.","F-1396-2012","Class I","#1 Gluten Free brand Chocolate Cake Mix, Net Wt: 5 lb., UPC 6 54367 43530 4","40 retail packages","The product was found to contain undeclared milk, a known allergen, from a sub-ingredient in the powdered sunflower oil.","04/19/2011","06/08/2012","06/08/2012","06/20/2012","Lot 33310-4"
"Food","No","","58653","Terminated","Raymond Hadley Corporation","89 Tompkins Street","","Spencer","NY","	14883-9759","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Initial distribution to Canada with subsequent distribution throughout the US and Canada.","F-1397-2012","Class I","#1 Gluten Free brand White Cake Mix, 5 lb., UPC 6 54367 43505 2.   ","29 retail packages","The product was found to contain undeclared milk, a known allergen, from a sub-ingredient in the powdered sunflower oil.","04/19/2011","06/08/2012","06/08/2012","06/20/2012","Lot 33310-4"
"Veterinary","No","","61307","Terminated","Western Feed LLC","206 Adams","PO Box 462","Morrill","NE","	69358-0462","United States","Voluntary: Firm Initiated","Telephone","Distribution was made to feed dealers located in NE and WY.","V-078-2012","Class I","Payback Kountry Buffet 14% Text, packaged in 50-lb. bags.  The firm name on the label says the product is Manufactured by CHS Nutrition, Sioux Falls, SD.","260/50-lb. bags","The nonmedicated feed is contaminated with monensin","02/20/2012","06/13/2012","09/26/2013","06/20/2012","Lot #M718430 and  Lot  #M720280"
