Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Devices","No","","71905","Terminated","SynCardia Systems Inc.","1992 E Silverlake Rd","","Tucson","AZ","	85713-3865","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution -- US Nationwide in the states of AR, NC, CA, OH, PA, TX, MI, and VA; and the countries of Germany, Turkey and France.","Z-2731-2015","Class I","Temporary Total Artificial Heart (TAH-t) with Freedom Driver System  REF 595000-001      Product Usage:  Freedom Drivers are components of the SynCardia temporary Total Artificial Heart (TAH-t) System, which is indicated for use in transplant-eligible candidates at risk of imminent death from biventricular failure. Freedom Drivers are intended for use in and out of the hospital.","56 drivers (21 currently in use on patients)","SynCardia Systems, Inc. is recalling Freedom Drivers due to a specific component of the drive mechanism may fail and cause the drive mechanism to stop pumping; resulting in the loss of life-sustaining function.","08/06/2015","09/17/2015","11/04/2015","09/23/2015","Part Number: 595000-001    Motor Gearbox Serial #   CGI Lot #        SynCardia Lot #       Freedom Driver Serial #  85979-013                       85979              031479                      4506  85979-022                       85979              031479                      4506  85977-033                       85977              031333                      4507   85976-020                       85976              031041                      4514   85976-010                       85976              030944                      4517  85976-014                       85976              030944                      4517  85979-014                       85979              031479                      4517  85979-021                       85979              031479                      4517  85976-039                       85976              031074                      4521  85977-001                       85977              031074                      4521  85978-034                       85978              031823                      4521  85978-040                       85978              031823                      4521  85977-020                       85977              031333                      4542  85977-032                       85977              031333                      4542  85979-005                       85979              031452                      4546  85979-012                       85979              031452                      4546  85979-018                       85979              031479                      4559  85979-024                       85979              031479                      4559  85976-016                       85976              031041                      4573  85976-026                       85976              031041                      4573  85977-005                       85977              031140                      4592  85977-008                       85977              031140                      4592  85977-021                       85977              031333                      4593  85977-025                       85977              031333                      4593  85979-004                       85979              031452                      4635  85979-007                       85979              031452                      4635  85979-033                       85979              031823                      4642  85979-026                       85979              031479                      4645  85979-028                       85979              031479                      4645  85979-017                       85979              031479                      4653  85979-019                       85979              031479                      4653  85977-026                       85977              031333                      4661  85978-026                       85978              031623                      4677  85978-032                       85978              031623                      4677  85977-019                       85977              031405                      4681   85978-018                       85978              031623                      4700  85978-022                       85978              031623                      4700  85977-012                       85977              031255                      4720   85978-020                       85978              031623                      4722  85978-025                       85978              031623                      4722  85976-006                       85976              031041                      4732   85977-006                       85977              031140                      4756  85978-035                       85978              031823                      4763   85976-001                       85976              030944                      4782  85976-003                       85976              030944                      4782  85976-037                       85976              03 1057                      4784  85976-040                       85976              031057                      4784  85976-030                       85976              031074                      4785  85976-036                       85976              031074                      4785  85976-022                       85976              031074                      4788  85976-024                       85976              031074                      4788  85976-015                       85976              031074                      4790  85976-038                       85976               031074                     4790  85976-023                       85976               031074                     4791  85976-032                       85976               031074                     4791  85977-015                       85977               031333                     4792  85977-028                       85977               031333                     4792  85977-030                       85977               031333                     4793   85977-013                       85977               031333                     4794  85977-023                       85977               031333                     4794  85977-016                       85977               031333                     4796  85977-031                       85977               031333                     4796  85977-010                       85977               031405                     4797  85977-011                       85977               031405                     4797  85977-009                       85977               031405                     4798  85977-037                       85977               031406                     4798  85977-003                       85977               031405                     4799  85977-034                       85977               031405                     4799  85977-035                       85977               031406                     4800  85977-036                       85977               031406                     4800  85978-037                       85978               031823                     4800  85977-039                       85977               031406                     4801  85977-040                       85977               031406                     4801  85979-011                       85979               031452                     4802  85978-002                       85978               031487                     4806  85978-004                       85978               031487                     4806  85978-003                       85978               031487                     4808  85978-006                       85978               031487                     4808  85979-029                       85979               031541                     4809  85979-031                       85979               031541                     4809  85978-010                       85978               031541                     4810  85979-038                       85979               031541                     4810  85978-009                       85978               031541                     4811  85979-034                       85979               031541                     4811  85979-032                       85979               031541                     4812  85979-035                       85979               031541                     4812  85978-008                       85978               031541                     4813  85979-036                       85979               031541                     4813  85978-016                       85978               031623                     4814  85978-021                       85978               031623                     4814  85978-013                       85978               031623                     4815  85978-024                       85978               031623                     4815  85978-027                       85978               03162 3                     4817  85978-030                       85978               031623                     4817  85978-017                       85978               031623                     4818  85978-029                       85978               031623                     4818"
"Food","No","","71951","Terminated","Kariba Farms, Inc.","5A Stewart Ct","","Denville","NJ","	07834-1041","United States","Voluntary: Firm initiated","Telephone","GA, TX","F3236-2015","Class I","Kariba Farms Macadamia Meal, 1 pound bags; Packed by: Kariba Farms, Denville, NJ 07834 Product of USA.  www.KaribaFarms.com 1.800.442.1969.","5 pounds","Product may be contaminated with Salmonella.","07/28/2015","09/17/2015","08/09/2017","09/23/2015","Lot number 150030"
"Food","No","","72027","Terminated","Tipico Products Company, Inc.","490 Oberlin Ave S","","Lakewood","NJ","	08701-6903","United States","Voluntary: Firm initiated","Telephone","Iowa","F-3235-2015","Class I","Dry Grated Romano, Tipico Item #1-00111000, Net Wt. 50 lbs.","2,000 pounds","Health risk because of listeria monocytogenes","08/20/2015","09/16/2015","08/15/2017","09/23/2015","Tipico Item#: 1-00111000.  Lot # 15188  Exp: January 3, 2016"
"Food","No","","72040","Terminated","Jo'S Candies","2530 W 237th St","","Torrance","CA","	90505-5217","United States","Voluntary: Firm initiated","Telephone","U.S. distribution to the following; TX, CA, GA, IL, WA, and PA.  No foreign distribution.","F-3227-2015","Class I","Trader Joe's Dark Chocolate covered Honey Grahams with Sea Salt   NET Wt. 8oz. (227g)    SKU #0055 0246    Product is packaged in 8oz. clear tubs.","491,400 tubs","Jo's Candies, LLC is recalling Trader Joe's Dark Chocolate covered Honey Grahams with Sea Salt because of undeclared milk.","08/24/2015","09/16/2015","02/19/2016","09/23/2015","UPC #00550246    ""Best By"" Dates   16 Mar 2016, 17 Mar 2016, 18 Mar 2016, 19 Mar 2016, 20 Mar 2016, 21 Mar 2016, 22 Mar 2016, 30 Mar 2016,     03 Apr 2016, 04 Apr 2016, 05 Apr 2016, 08 Apr 2016, 09 Apr 2016, 10 Apr 2016, 11 Apr 2016, 12 Apr 2016, 15 Apr 2016, 16 Apr 2016, 17 Apr 2016, 18 Apr 2016, 19 Apr 2016, 22 Apr 2016, 23 Apr 2016, 26 Apr 2016, 29 Apr 2016, 30 Apr 2016,     01 May 2016, 02 May 2016, 03 May 2016, 09 May 2016, 11 May 2016, 13 May 2016, 14 May 2016"
"Food","No","","72043","Terminated","Friendly Fruit, Inc. dba Sid Wainer & Son","2301 Purchase St","","New Bedford","MA","	02746-1686","United States","Voluntary: Firm initiated","Letter","AZ, CT,DC, MA, NJ, NY,  PA, RI, WA","F-3234-2015","Class I","Jansal Valley brand Raw Macadamia Nuts, packaged in 1 lb and 8 oz. plastic bags","110/1 lb units and 24/8 oz units","Product contaminated with Salmonella","08/25/2015","09/16/2015","11/13/2015","09/23/2015","Lot code 469566."
"Veterinary","No","","70305","Terminated","Farmers Cooperative Society","317 3rd St NW","","Sioux Center","IA","	51250-1856","United States","Voluntary: Firm initiated","Telephone","Iowa and Minnesota.","V-252-2015","Class II","Co Pro (P) BAL R850-TY250 PEL, 0.3125% Tylan","8200 lbs","Cattle feed was manufactured using a load of rendered animal fat which was not of sufficient grade to be used in ruminant feed.","01/14/2015","09/17/2015","11/06/2015","09/23/2015","W/O 853598"
"Veterinary","No","","70305","Terminated","Farmers Cooperative Society","317 3rd St NW","","Sioux Center","IA","	51250-1856","United States","Voluntary: Firm initiated","Telephone","Iowa and Minnesota.","V-253-2015","Class II","Sick Pen Feed","3920 lbs","Cattle feed was manufactured using a load of rendered animal fat which was not of sufficient grade to be used in ruminant feed.","01/14/2015","09/17/2015","11/06/2015","09/23/2015","W/O 853573, 853571"
"Veterinary","No","","70305","Terminated","Farmers Cooperative Society","317 3rd St NW","","Sioux Center","IA","	51250-1856","United States","Voluntary: Firm initiated","Telephone","Iowa and Minnesota.","V-254-2015","Class II","Moffatt Calf Ration","3880 lbs","Cattle feed was manufactured using a load of rendered animal fat which was not of sufficient grade to be used in ruminant feed.","01/14/2015","09/17/2015","11/06/2015","09/23/2015","W/O 853196"
"Veterinary","No","","70305","Terminated","Farmers Cooperative Society","317 3rd St NW","","Sioux Center","IA","	51250-1856","United States","Voluntary: Firm initiated","Telephone","Iowa and Minnesota.","V-255-2015","Class II","Jerry Helmers Cattle Mix, 0.2775 % Rumensin","7840 lbs","Cattle feed was manufactured using a load of rendered animal fat which was not of sufficient grade to be used in ruminant feed.","01/14/2015","09/17/2015","11/06/2015","09/23/2015","W/O 853065"
"Veterinary","No","","70305","Terminated","Farmers Cooperative Society","317 3rd St NW","","Sioux Center","IA","	51250-1856","United States","Voluntary: Firm initiated","Telephone","Iowa and Minnesota.","V-256-2015","Class II","Cracked Corn","2050","Cattle feed was manufactured using a load of rendered animal fat which was not of sufficient grade to be used in ruminant feed.","01/14/2015","09/17/2015","11/06/2015","09/23/2015","W/O 853589"
